Date,BEP,EIX,NEE,PCG,SRE,TSLA,Day,Week_Day,Week_Num,Month,Year,Mon,Tue,Wed,Thur,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_ID
1/18/19,28.51000023,54.88000107,176.0899963,7.230000019,112.6699982,302.2600098,18,6,3,1,2019,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/22/19,28.45999908,54.20999908,177.3800049,7.699999809,112.3700027,298.9200134,22,3,4,1,2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/23/19,28.54000092,54.93000031,179.3800049,7.989999771,112.9100037,287.5899963,23,4,4,1,2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/24/19,28.64999962,55.13999939,180.2799988,13.94999981,113.3499985,291.5100098,24,5,4,1,2019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/25/19,29.11000061,55.43000031,174.1999969,11.77000046,113.0999985,297.0400085,25,6,4,1,2019,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/28/19,29.04000092,54.50999832,172.4700012,12.01000023,113,296.3800049,28,2,5,1,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/29/19,29.04999924,55.18000031,172.8600006,13.98999977,113.8499985,297.4599915,29,3,5,1,2019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/30/19,29.06999969,55.83000183,173.5899963,13.67000008,114.9000015,308.769989,30,4,5,1,2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1/31/19,28.84000015,56.97000122,178.9799957,13,116.9800034,307.019989,31,5,5,1,2019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
2/1/19,28.98999977,56.59000015,177.8200073,13.07999992,116.75,312.2099915,1,6,5,2,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/4/19,28.93000031,56.13999939,178.1000061,13.28999996,117.1900024,312.8900146,4,2,6,2,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/5/19,28.85000038,56.13999939,178.1699982,14.07999992,117.0899963,321.3500061,5,3,6,2,2019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/6/19,28.59000015,55.61000061,178.1000061,13.67000008,117.75,317.2200012,6,4,6,2,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/7/19,28.32999992,57.68999863,181.3500061,14.06000042,118.0199966,307.5100098,7,5,6,2,2019,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/8/19,29.29000092,58.08000183,183.0099945,14.19999981,117.9199982,305.7999878,8,6,6,2,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/11/19,29.04000092,58.41999817,183.0099945,14.32999992,114.9499969,312.8399963,11,2,7,2,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/12/19,29.03000069,60.06999969,183.2700043,15.43000031,114.1200027,311.8099976,12,3,7,2,2019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/13/19,28.95000076,60.40999985,182.8500061,15.21000004,114.2399979,308.1700134,13,4,7,2,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/14/19,29.20999908,60.52000046,182.6100006,15.47000027,114.0500031,303.769989,14,5,7,2,2019,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/15/19,29.47999954,60.5,184.0399933,15.47999954,115.2600021,307.8800049,15,6,7,2,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/19/19,29.92000008,61.65000153,185.3699951,17.73999977,116.2699966,305.6400146,19,3,8,2,2019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/20/19,29.81999969,62.68000031,185.6399994,18.20999908,117.1299973,302.5599976,20,4,8,2,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/21/19,29.80999947,61.25999832,186.5599976,19.39999962,117.6699982,291.230011,21,5,8,2,2019,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/22/19,30.01000023,61.40999985,188.1300049,18.77000046,118.4800034,294.7099915,22,6,8,2,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/25/19,30.10000038,60.66999817,187.8800049,18.64999962,117.5899963,298.769989,25,2,9,2,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/26/19,30.43000031,61.34000015,188.2299957,18.52000046,118.9000015,297.8599854,26,3,9,2,2019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/27/19,29.86000061,60.61000061,186.8099976,17.79999924,120.3300018,314.7399902,27,4,9,2,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2/28/19,30.09000015,59.88999939,187.7200012,17.03000069,120.4400024,319.8800049,28,5,9,2,2019,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
3/1/19,29.96999931,61.31000137,187.5599976,17.90999985,121.2600021,294.7900085,1,6,9,3,2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/4/19,30.20000076,62.09000015,188.2400055,18.04999924,121.3300018,285.3599854,4,2,10,3,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/5/19,30.19000053,62.5,188.3200073,18.30999947,121.0800018,276.5400085,5,3,10,3,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/6/19,30.47999954,61.72999954,187.5700073,18.36000061,120.9700012,276.2399902,6,4,10,3,2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/7/19,30.5,62.20000076,187.9299927,19.06999969,121.6999969,276.5899963,7,5,10,3,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/8/19,30.76000023,62.04999924,188.6999969,19.38999939,122.3000031,284.1400146,8,6,10,3,2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/11/19,30.85000038,63.13000107,189.5,19.37999916,123.1900024,290.9200134,11,2,11,3,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/12/19,30.93000031,64.16000366,190.8899994,19.21999931,124,283.3599854,12,3,11,3,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/13/19,31.04000092,64.09999847,190.9700012,19.45999908,124.3399963,288.9599915,13,4,11,3,2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/14/19,31.21999931,64.05000305,190.9799957,19.51000023,124.4499969,289.9599915,14,5,11,3,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/15/19,31.35000038,63.91999817,191.2400055,19.64999962,124.6200027,275.4299927,15,6,11,3,2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/18/19,31.43000031,63.52000046,190.8699951,19.43000031,124.6500015,269.4899902,18,2,12,3,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/19/19,31.37000084,63.00999832,188.5,19.06999969,123.9300003,267.4700012,19,3,12,3,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/20/19,31.37000084,63.29000092,189.8699951,19.07999992,125.0500031,273.6000061,20,4,12,3,2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/21/19,31.40999985,64.98000336,191.9100037,19.04999924,125.8700027,274.019989,21,5,12,3,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/22/19,31.30999947,64.69000244,193.9299927,19.42000008,126.0699997,264.5299988,22,6,12,3,2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/25/19,31.42000008,64.29000092,193.6100006,18.20999908,125.0400009,260.4200134,25,2,13,3,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/26/19,31.61000061,65.06999969,195,17.95000076,125.4800034,267.769989,26,3,13,3,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/27/19,31.81999969,63.81000137,193.9199982,17.68000031,125.4100037,274.8299866,27,4,13,3,2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/28/19,31.52000046,62.15999985,191.9199982,17.25,124.4700012,278.6199951,28,5,13,3,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
3/29/19,31.95000076,61.91999817,193.3200073,17.79999924,125.8600006,279.8599854,29,6,13,3,2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
4/1/19,31.98999977,62.70000076,190.4900055,18.01000023,126.6299973,289.1799927,1,2,14,4,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/2/19,31.95000076,62.50999832,189.4799957,17.65999985,127.2399979,285.8800049,2,3,14,4,2019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/3/19,31.62999916,63.45000076,189.3099976,18.46999931,127.2399979,291.8099976,3,4,14,4,2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/4/19,31.45999908,63.68999863,188.3999939,18.86000061,127.0199966,267.7799988,4,5,14,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/5/19,31.42000008,63.83000183,190.0800018,19.37000084,128.2400055,274.9599915,5,6,14,4,2019,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/8/19,32,63.75999832,188.6399994,19.68000031,127.7900009,273.2000122,8,2,15,4,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/9/19,31.81999969,62.47000122,189.7100067,18.81999969,127.8899994,272.3099976,9,3,15,4,2019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/10/19,31.72999954,62.65999985,188.6199951,18.87000084,127.4300003,276.0599976,10,4,15,4,2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/11/19,31.45000076,62.59999847,190.0399933,19.12999916,128.1000061,268.4200134,11,5,15,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/12/19,31.32999992,67.12999725,190.8500061,23.07999992,129.8500061,267.7000122,12,6,15,4,2019,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/15/19,31.46999931,65.19999695,191.1600037,23.71999931,128.5599976,266.3800049,15,2,16,4,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/16/19,31.57999992,64.44000244,189.5200043,22.26000023,127.2699966,273.3599854,16,3,16,4,2019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/17/19,31.53000069,63.40999985,189.6499939,21.85000038,127.2900009,271.230011,17,4,16,4,2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/18/19,31.53000069,63.09000015,189.3600006,21,127.4100037,273.2600098,18,5,16,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/22/19,31.69000053,63.02000046,190.3800049,21.39999962,125.3799973,262.75,22,2,17,4,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/23/19,31.57999992,63.61999893,189.7899933,21.53000069,126.1200027,263.8999939,23,3,17,4,2019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/24/19,31.35000038,64.19999695,190.0599976,22.93000031,126.4100037,258.6600037,24,4,17,4,2019,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/25/19,31.27000046,63.58000183,190.4799957,23.09000015,127.3399963,247.6300049,25,5,17,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/26/19,31.38999939,63.56000137,191.7100067,23.40999985,128.0500031,235.1399994,26,6,17,4,2019,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/29/19,31.45000076,63.29999924,191.7700043,23.42000008,125.8000031,241.4700012,29,2,18,4,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4/30/19,31.52000046,63.77000046,194.4400024,22.52000046,127.9499969,238.6900024,30,3,18,4,2019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
5/1/19,31.36000061,60.29000092,193.2700043,21.70000076,126.1999969,234.0099945,1,4,18,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/2/19,31.43000031,59.70000076,191.7200012,20.95999908,125.9700012,244.1000061,2,5,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/3/19,31.20000076,60.59000015,192.4100037,21.48999977,127.4499969,255.0299988,3,6,18,5,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/6/19,31.26000023,61.18000031,190.8999939,21.34000015,126.3899994,255.3399963,6,2,19,5,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/7/19,31.12000084,61.22000122,189.75,21,125.7099991,247.0599976,7,3,19,5,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/8/19,30.92000008,60.13000107,187.8800049,20.26000023,125.7600021,244.8399963,8,4,19,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/9/19,30.92000008,59.84000015,188.6100006,19.35000038,126.2099991,241.9799957,9,5,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/10/19,31.46999931,59.18999863,191.7599945,18.60000038,129.2100067,239.5200043,10,6,19,5,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/13/19,31.53000069,60.15000153,194.9299927,18.22999954,129.3200073,227.0099945,13,2,20,5,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/14/19,31.63999939,59.84999847,194.8999939,18.36000061,129.3600006,232.3099976,14,3,20,5,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/15/19,31.76000023,60.00999832,194.8600006,18.05999947,129.8800049,231.9499969,15,4,20,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/16/19,31.86000061,59.95000076,197.1100006,18.17000008,130.7200012,228.3300018,16,5,20,5,2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/17/19,31.98999977,59.95999908,198.9799957,17.02000046,130.4499969,211.0299988,17,6,20,5,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/20/19,32.20000076,60.04000092,199.3500061,17.68000031,131.1799927,205.3600006,20,2,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/21/19,32.31000137,60.61000061,198.8999939,18.45000076,131.5,205.0800018,21,3,21,5,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/22/19,32.40000153,61.15000153,201.9299927,19,134.3000031,192.7299957,22,4,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/23/19,32.52000046,61.70000076,203.5299988,18.98999977,135.8800049,195.4900055,23,5,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/24/19,32.61000061,60.88999939,203.3699951,18.82999992,134.3500061,190.6300049,24,6,21,5,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/28/19,33.25999832,58.27999878,201.1699982,17.72999954,133.1000061,188.6999969,28,3,22,5,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/29/19,33.02000046,58.66999817,198.7200012,17.12999916,130.75,189.8600006,29,4,22,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/30/19,31.82999992,59.70000076,198.9400024,17.78000069,131.5700073,188.2200012,30,5,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
5/31/19,32.18999863,59.36999893,198.2100067,17.10000038,131.4499969,185.1600037,31,6,22,5,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
6/3/19,32.43000031,60.58000183,199.5800018,17.88999939,131.9100037,178.9700012,3,2,23,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/4/19,32.70999908,62.31999969,199.3800049,18.73999977,132.1900024,193.6000061,4,3,23,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/5/19,32.86999893,64.55999756,204.6499939,20.75,134.0200043,196.5899963,5,4,23,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/6/19,33.31000137,63.47999954,205.7599945,20.96999931,134.9799957,205.9499969,6,5,23,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/7/19,33.74000168,62.63999939,204.3899994,20.45999908,134.4900055,204.5,7,6,23,6,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/10/19,33.63999939,60.86999893,203.4199982,19.77000046,134.0899963,212.8800049,10,2,24,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/11/19,33.63000107,60.20000076,201.9700012,19.10000038,134.7200012,217.1000061,11,3,24,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/12/19,33.59999847,59.52000046,204.5500031,18.23999977,135.6900024,209.2599945,12,4,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/13/19,33.45000076,59.88000107,204.7700043,18.29000092,136.8399963,213.9100037,13,5,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/14/19,33.56000137,59.43999863,206.9600067,18.47999954,137.7599945,214.9199982,14,6,24,6,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/17/19,33.86000061,60.13000107,206.3699951,18.87999916,137.9499969,225.0299988,17,2,25,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/18/19,33.97999954,60.68000031,205.4199982,19.13999939,137.25,224.7400055,18,3,25,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/19/19,34.25999832,62.36000061,206.2400055,20.53000069,139.0599976,226.4299927,19,4,25,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/20/19,34.49000168,63.77999878,206.3800049,23.56999969,140.3200073,219.6199951,20,5,25,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/21/19,34.43999863,65.41000366,207.5500031,22.95999908,141.0399933,221.8600006,21,6,25,6,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/24/19,34.54000092,65.55000305,208.1999969,21.67000008,140.8500061,223.6399994,24,2,26,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/25/19,34.54000092,65.05999756,206.2200012,21.60000038,140.4700012,219.7599945,25,3,26,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/26/19,34.43999863,63.84000015,203.0700073,21.71999931,137.0099945,219.2700043,26,4,26,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/27/19,34.56000137,65.12000275,204.5500031,23.95000076,135.5399933,222.8399963,27,5,26,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
6/28/19,34.59000015,67.41000366,204.8600006,22.92000008,137.4400024,223.4600067,28,6,26,6,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
7/1/19,34.90000153,67.05999756,204.0200043,23.35000038,136.6600037,227.1699982,1,2,27,7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/2/19,35.38000107,67.16000366,207.6600037,22.39999962,138.1999969,224.5500031,2,3,27,7,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/3/19,35.99000168,67.69000244,208.7299957,22.37000084,137.6499939,234.8999939,3,4,27,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/5/19,35.97999954,67.18000031,208.1100006,21.79000092,138.3800049,233.1000061,5,6,27,7,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/8/19,35.90999985,69.29000092,209.1300049,21.72999954,138.5200043,230.3399963,8,2,28,7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/9/19,35.72999954,69.72000122,208.1600037,21.88999939,139.0500031,230.0599976,9,3,28,7,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/10/19,35.97999954,69.62000275,209.4799957,21.39999962,139.6600037,238.9199982,10,4,28,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/11/19,36.34000015,69.94999695,210.3999939,20.45000076,140.3899994,238.6000061,11,5,28,7,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/12/19,35.93000031,70.63999939,208.7299957,19.39999962,139.8899994,245.0800018,12,6,28,7,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/15/19,35.93000031,70.55999756,208.8500061,17.73999977,139.9900055,253.5,15,2,29,7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/16/19,35.93000031,70.09999847,207.8800049,18.12999916,139.2599945,252.3800049,16,3,29,7,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/17/19,36.00999832,69.68000031,209.9100037,18.45000076,139.9499969,254.8600006,17,4,29,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/18/19,36.13000107,70.77999878,212.3600006,18.45999908,141.1699982,253.5399933,18,5,29,7,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/19/19,36.09000015,70.16999817,209.7299957,17.79000092,140.0500031,258.1799927,19,6,29,7,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/22/19,36.15999985,69.68000031,209.3600006,17.64999962,140.5700073,255.6799927,22,2,30,7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/23/19,36.20000076,70.26999664,207.3000031,18.88999939,138.9499969,260.1700134,23,3,30,7,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/24/19,36.43999863,71.01999664,210.0599976,18.88999939,139.7599945,264.8800049,24,4,30,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/25/19,35.97999954,70.02999878,207.6300049,18.35000038,140.4600067,228.8200073,25,5,30,7,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/26/19,35.88999939,70.94999695,209.1699982,18.70000076,140.2599945,228.0399933,26,6,30,7,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/29/19,35.88000107,70.59999847,211.3800049,18.28000069,139.5,235.7700043,29,2,31,7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/30/19,35.86000061,70.26999664,209.3899994,18,136.4700012,242.2599945,30,3,31,7,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
7/31/19,35.84999847,74.54000092,207.1699982,18.12999916,135.4299927,241.6100006,31,4,31,7,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
8/1/19,36.06999969,73.87999725,210.2599945,18.04999924,135.6799927,233.8500061,1,5,31,8,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/2/19,36.02999878,73.75,211.4100037,18.60000038,135.6799927,234.3399963,2,6,31,8,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/5/19,35.93000031,72.51000214,208.0500031,17.95000076,132.1199951,228.3200073,5,2,32,8,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/6/19,35.79000092,73.37000275,211.3999939,18.22999954,133.9299927,230.75,6,3,32,8,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/7/19,35.43000031,74.19000244,212.8699951,18.15999985,135.1600037,233.4199982,7,4,32,8,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/8/19,35.83000183,75.12000275,215.2200012,18.51000023,136.7100067,238.3000031,8,5,32,8,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/9/19,35.95000076,74.37999725,216.4799957,18.12000084,137.6799927,235.0099945,9,6,32,8,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/12/19,35.88999939,73.06999969,215.4499969,16.75,137.1399994,229.0099945,12,2,33,8,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/13/19,35.79000092,73.20999908,215.6199951,16.95000076,137.3500061,235,13,3,33,8,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/14/19,35.93000031,71.81999969,214.9600067,15.93000031,136.75,219.6199951,14,4,33,8,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/15/19,35.99000168,72.06999969,217.1499939,14.39000034,138.5399933,215.6399994,15,5,33,8,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/16/19,36.29000092,72.5,217.5299988,14.27999973,138.8800049,219.9400024,16,6,33,8,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/19/19,36.90000153,72.65000153,218.9600067,10.67000008,139.6399994,226.8300018,19,2,34,8,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/20/19,37,72,219.1300049,11.65999985,139.6600037,225.8600006,20,3,34,8,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/21/19,37.18999863,72.98000336,221.2599945,12.25,140.8300018,220.8300018,21,4,34,8,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
8/22/19,37.11000061,72.83000183,221.6199951,11.68000031,140.1300049,222.1499939,22,5,34,8,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
